,opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,cluster,series,sales_price,manager,regional_office
1477,TK29F68V,Hayden Neloms,MG Special,Y-corporation,Won,2017-03-12,2017-06-13,49.0,0.0,,,Celia Rouche,West
1478,QHJ3W8FW,Kami Bicknell,GTXPro,,Engaging,2017-03-12,,,,,,Summer Sewald,West
1479,N3H82NHO,Kami Bicknell,GTXPro,Newex,Won,2017-03-12,2017-06-02,4865.0,1.0,,,Summer Sewald,West
1480,GTANESSU,Lajuana Vencill,GTX Plus Basic,Isdom,Won,2017-03-12,2017-05-22,991.0,0.0,,,Dustin Brinkmann,Central
1481,LA0O6BHX,Lajuana Vencill,GTX Plus Pro,Dontechi,Won,2017-03-12,2017-05-27,4509.0,1.0,,,Dustin Brinkmann,Central
1482,RRKQ0P07,Markita Hansen,GTXPro,Nam-zim,Won,2017-03-12,2017-05-03,5169.0,1.0,,,Celia Rouche,West
1483,J4V3VKQ5,Maureen Marcano,GTX Basic,Sonron,Won,2017-03-12,2017-03-27,491.0,0.0,,,Summer Sewald,West
1484,17U8549G,Maureen Marcano,GTXPro,Labdrill,Won,2017-03-12,2017-06-15,4281.0,1.0,,,Summer Sewald,West
1485,G281LUYF,Niesha Huffines,GTX Plus Basic,Finhigh,Lost,2017-03-12,2017-05-08,0.0,,,,Melvin Marxen,Central
1486,4NAK1XFV,Rosie Papadopoulos,MG Special,Umbrella Corporation,Lost,2017-03-12,2017-05-18,0.0,,,,Cara Losch,East
1487,Y34MVXP3,Rosie Papadopoulos,MG Advanced,Kinnamplus,Won,2017-03-12,2017-06-27,3443.0,1.0,,,Cara Losch,East
1488,N8G3G1UF,Versie Hillebrand,MG Special,Gogozoom,Won,2017-03-12,2017-05-29,60.0,0.0,,,Dustin Brinkmann,Central
1489,SDXZB8MC,Versie Hillebrand,MG Special,Hottechi,Won,2017-03-12,2017-06-20,53.0,0.0,,,Dustin Brinkmann,Central
1490,PFUE2JYB,Vicki Laflamme,MG Special,Finjob,Won,2017-03-12,2017-05-26,56.0,0.0,,,Celia Rouche,West
1491,4A8SFEJ2,Zane Levy,GTX Basic,Scotfind,Won,2017-03-12,2017-03-17,665.0,0.0,,,Summer Sewald,West
1492,HEG8WPQF,Anna Snelling,GTX Plus Basic,Inity,Won,2017-03-13,2017-05-09,1140.0,0.0,,,Dustin Brinkmann,Central
1493,0FST40LV,Anna Snelling,MG Special,Streethex,Won,2017-03-13,2017-05-25,52.0,0.0,,,Dustin Brinkmann,Central
1494,I7WERQ6B,Anna Snelling,MG Special,Warephase,Won,2017-03-13,2017-06-08,52.0,0.0,,,Dustin Brinkmann,Central
1495,T7UYHDUN,Boris Faz,GTX Plus Pro,Donquadtech,Lost,2017-03-13,2017-03-24,0.0,,,,Rocco Neubert,East
1496,Y28VHZKQ,Cassey Cress,MG Advanced,,Engaging,2017-03-13,,,,,,Rocco Neubert,East
1497,V0EIMVES,Cecily Lampkin,GTX Plus Pro,Konmatfix,Won,2017-03-13,2017-05-13,5121.0,1.0,,,Dustin Brinkmann,Central
1498,DL4SZAGH,Cecily Lampkin,MG Advanced,Rundofase,Won,2017-03-13,2017-03-31,3611.0,1.0,,,Dustin Brinkmann,Central
1499,RVIU1YQ8,Corliss Cosme,MG Special,Massive Dynamic,Won,2017-03-13,2017-03-24,50.0,0.0,,,Cara Losch,East
1500,ZNSWDHTJ,Darcel Schlecht,GTX Basic,Rundofase,Won,2017-03-13,2017-05-15,618.0,0.0,,,Melvin Marxen,Central
1501,A2G8VYZY,Darcel Schlecht,GTX Plus Basic,Globex Corporation,Won,2017-03-13,2017-03-17,1247.0,0.0,,,Melvin Marxen,Central
1502,F5I33E1I,Elease Gluck,MG Special,Sumace,Engaging,2017-03-13,,,,,,Celia Rouche,West
1503,Y9B94N72,Garret Kinder,MG Special,Donware,Won,2017-03-13,2017-05-03,55.0,0.0,,,Cara Losch,East
1504,34MBPHRL,Hayden Neloms,GTX Plus Basic,Singletechno,Won,2017-03-13,2017-06-17,1157.0,0.0,,,Celia Rouche,West
1505,K73K8IQ3,Kary Hendrixson,GTX Basic,Hottechi,Won,2017-03-13,2017-05-22,537.0,0.0,,,Summer Sewald,West
1506,8L5WBK75,Kary Hendrixson,GTXPro,Dalttechnology,Won,2017-03-13,2017-03-30,4955.0,1.0,,,Summer Sewald,West
1507,Z1RN8D42,Kary Hendrixson,GTXPro,Singletechno,Won,2017-03-13,2017-06-02,5606.0,1.0,,,Summer Sewald,West
1508,4IT33RBO,Markita Hansen,GTX Basic,,Engaging,2017-03-13,,,,,,Celia Rouche,West
1509,JV1NCDKP,Moses Frase,MG Special,Isdom,Won,2017-03-13,2017-05-11,57.0,0.0,,,Dustin Brinkmann,Central
1510,ECCVMNUZ,Rosalina Dieter,MG Special,Sunnamplex,Won,2017-03-13,2017-05-20,66.0,0.0,,,Celia Rouche,West
1511,A3GVFKYP,Zane Levy,GTXPro,Dalttechnology,Won,2017-03-13,2017-06-27,5113.0,1.0,,,Summer Sewald,West
1512,COTHR6F7,Zane Levy,GTXPro,Sunnamplex,Won,2017-03-13,2017-05-22,4595.0,1.0,,,Summer Sewald,West
1513,7VKQWIXD,Boris Faz,GTX Plus Basic,,Engaging,2017-03-14,,,,,,Rocco Neubert,East
1514,3OAEEV0S,Cassey Cress,MG Advanced,Gekko & Co,Won,2017-03-14,2017-03-21,3503.0,1.0,,,Rocco Neubert,East
1515,RTH5O6ZW,Cassey Cress,MG Advanced,Mathtouch,Won,2017-03-14,2017-06-13,3600.0,1.0,,,Rocco Neubert,East
1516,V74O6XQT,Daniell Hammack,GTXPro,,Engaging,2017-03-14,,,,,,Rocco Neubert,East
1517,GH6U8WWN,Daniell Hammack,GTX Basic,Massive Dynamic,Won,2017-03-14,2017-03-19,425.0,0.0,,,Rocco Neubert,East
1518,GVNI96XB,Darcel Schlecht,GTXPro,Dontechi,Won,2017-03-14,2017-06-20,4565.0,1.0,,,Melvin Marxen,Central
1519,KC324LPK,Darcel Schlecht,GTXPro,Ron-tech,Won,2017-03-14,2017-05-22,4754.0,1.0,,,Melvin Marxen,Central
1520,2Y2R082L,Darcel Schlecht,MG Special,dambase,Won,2017-03-14,2017-05-06,62.0,0.0,,,Melvin Marxen,Central
1521,HALGOQ5D,Donn Cantrell,GTXPro,Betasoloin,Won,2017-03-14,2017-05-30,4688.0,1.0,,,Rocco Neubert,East
1522,1R38Y0C1,Elease Gluck,MG Advanced,Golddex,Won,2017-03-14,2017-03-20,3386.0,1.0,,,Celia Rouche,West
1523,3QQW8VJ2,Garret Kinder,GTXPro,Xx-zobam,Won,2017-03-14,2017-06-06,3869.0,1.0,,,Cara Losch,East
1524,8JS4BWQ7,Gladys Colclough,GTX Basic,Streethex,Won,2017-03-14,2017-03-24,615.0,0.0,,,Melvin Marxen,Central
1525,78TOITP2,Gladys Colclough,MG Special,Finhigh,Won,2017-03-14,2017-05-18,55.0,0.0,,,Melvin Marxen,Central
1526,MRCYKUX4,Hayden Neloms,MG Advanced,,Engaging,2017-03-14,,,,,,Celia Rouche,West
1527,3PVNGGBX,Markita Hansen,GTX Basic,The New York Inquirer,Engaging,2017-03-14,,,,,,Celia Rouche,West
1528,MN6E59H6,Markita Hansen,GTX Plus Pro,,Engaging,2017-03-14,,,,,,Celia Rouche,West
1529,BSA76OL5,Marty Freudenburg,GTX Basic,Isdom,Lost,2017-03-14,2017-05-17,0.0,,,,Melvin Marxen,Central
1530,YHNBSXPN,Maureen Marcano,GTX Plus Basic,Hatfan,Won,2017-03-14,2017-03-25,1019.0,0.0,,,Summer Sewald,West
1531,TW6D3KT4,Maureen Marcano,MG Advanced,Blackzim,Won,2017-03-14,2017-05-12,2798.0,1.0,,,Summer Sewald,West
1532,Z8RI8RLU,Moses Frase,GTX Basic,Streethex,Won,2017-03-14,2017-06-03,502.0,0.0,,,Dustin Brinkmann,Central
1533,FT0L8HZZ,Moses Frase,MG Advanced,Isdom,Won,2017-03-14,2017-03-16,3323.0,1.0,,,Dustin Brinkmann,Central
1534,AW0GW33Q,Reed Clapper,GTX Plus Basic,Condax,Lost,2017-03-14,2017-06-11,0.0,,,,Rocco Neubert,East
1535,IJLPV177,Rosalina Dieter,MG Special,Nam-zim,Lost,2017-03-14,2017-03-30,0.0,,,,Celia Rouche,West
1536,9UVKASFY,Vicki Laflamme,GTX Plus Pro,Nam-zim,Lost,2017-03-14,2017-05-27,0.0,,,,Celia Rouche,West
1537,KKSMEP2A,Vicki Laflamme,MG Advanced,Finjob,Lost,2017-03-14,2017-06-21,0.0,,,,Celia Rouche,West
1538,E96ZTKHC,Vicki Laflamme,GTX Basic,Scotfind,Won,2017-03-14,2017-03-17,542.0,0.0,,,Celia Rouche,West
1539,RZ08GKZY,Zane Levy,GTXPro,Faxquote,Won,2017-03-14,2017-05-22,5172.0,1.0,,,Summer Sewald,West
1540,EK0ZZHKT,Cassey Cress,MG Advanced,Massive Dynamic,Lost,2017-03-15,2017-06-24,0.0,,,,Rocco Neubert,East
1541,9U6RAS0M,Cassey Cress,GTX Basic,Umbrella Corporation,Won,2017-03-15,2017-03-31,538.0,0.0,,,Rocco Neubert,East
1542,3S31RHE5,Cassey Cress,GTXPro,Betasoloin,Won,2017-03-15,2017-05-18,4497.0,1.0,,,Rocco Neubert,East
1543,GOM8T4Y4,Darcel Schlecht,GTX Plus Basic,Codehow,Won,2017-03-15,2017-05-09,1178.0,0.0,,,Melvin Marxen,Central
1544,7Z5AVSH6,Darcel Schlecht,GTXPro,Treequote,Won,2017-03-15,2017-06-21,4969.0,1.0,,,Melvin Marxen,Central
1545,E7OPE1O8,Darcel Schlecht,MG Special,Rangreen,Won,2017-03-15,2017-03-20,60.0,0.0,,,Melvin Marxen,Central
1546,647E6ED0,Darcel Schlecht,MG Advanced,Dontechi,Won,2017-03-15,2017-06-05,2875.0,1.0,,,Melvin Marxen,Central
1547,V4XHHFO3,Elease Gluck,GTX Basic,Blackzim,Engaging,2017-03-15,,,,,,Celia Rouche,West
1548,PEX6S873,Elease Gluck,GTK 500,Cheers,Lost,2017-03-15,2017-05-19,0.0,,,,Celia Rouche,West
1549,M9OTPNII,Garret Kinder,GTX Plus Pro,Donware,Won,2017-03-15,2017-05-20,6177.0,1.0,,,Cara Losch,East
1550,EZRICI17,Gladys Colclough,MG Advanced,Rundofase,Lost,2017-03-15,2017-06-28,0.0,,,,Melvin Marxen,Central
1551,7PXJ92C5,Kary Hendrixson,GTXPro,,Engaging,2017-03-15,,,,,,Summer Sewald,West
1552,BAXENBTS,Kary Hendrixson,GTXPro,Finjob,Lost,2017-03-15,2017-05-06,0.0,,,,Summer Sewald,West
1553,086279IX,Kary Hendrixson,GTXPro,Kan-code,Won,2017-03-15,2017-06-14,4369.0,1.0,,,Summer Sewald,West
1554,6EEC9HQQ,Kary Hendrixson,GTXPro,Y-corporation,Won,2017-03-15,2017-05-21,4878.0,1.0,,,Summer Sewald,West
1555,MHN0SWM2,Lajuana Vencill,GTX Plus Pro,Genco Pura Olive Oil Company,Won,2017-03-15,2017-06-21,4527.0,1.0,,,Dustin Brinkmann,Central
1556,8SKE4TT5,Maureen Marcano,GTX Plus Basic,Xx-holding,Lost,2017-03-15,2017-05-30,0.0,,,,Summer Sewald,West
1557,IGELOJ42,Moses Frase,GTX Plus Pro,Cancity,Won,2017-03-15,2017-06-03,6102.0,1.0,,,Dustin Brinkmann,Central
1558,0LMA8GMJ,Rosie Papadopoulos,GTX Plus Pro,Bubba Gump,Won,2017-03-15,2017-05-10,4983.0,1.0,,,Cara Losch,East
1559,E40RN3MN,Versie Hillebrand,MG Special,Isdom,Won,2017-03-15,2017-03-25,47.0,0.0,,,Dustin Brinkmann,Central
1560,093R7PK9,Vicki Laflamme,MG Special,Zoomit,Won,2017-03-15,2017-06-11,52.0,0.0,,,Celia Rouche,West
1561,I8A9OXP2,Violet Mclelland,GTXPro,Gekko & Co,Won,2017-03-15,2017-06-25,5031.0,1.0,,,Cara Losch,East
1562,7IFEKEMG,Violet Mclelland,MG Special,Bioplex,Won,2017-03-15,2017-06-06,53.0,0.0,,,Cara Losch,East
1563,4XZ4RY1N,Wilburn Farren,GTX Plus Basic,,Engaging,2017-03-15,,,,,,Cara Losch,East
1564,K2KK9SW2,Anna Snelling,GTX Basic,Inity,Won,2017-03-16,2017-05-02,550.0,0.0,,,Dustin Brinkmann,Central
1565,Z0RLNFVY,Boris Faz,GTX Plus Basic,,Engaging,2017-03-16,,,,,,Rocco Neubert,East
1566,8SIG4C8X,Boris Faz,GTXPro,Donquadtech,Won,2017-03-16,2017-06-06,5223.0,1.0,,,Rocco Neubert,East
1567,K4ETVW4H,Boris Faz,MG Special,Betasoloin,Won,2017-03-16,2017-05-12,53.0,0.0,,,Rocco Neubert,East
1568,YA2NDY1H,Cassey Cress,GTXPro,Bluth Company,Won,2017-03-16,2017-05-17,4519.0,1.0,,,Rocco Neubert,East
1569,G6DYTQQE,Corliss Cosme,GTXPro,Vehement Capital Partners,Won,2017-03-16,2017-06-01,4833.0,1.0,,,Cara Losch,East
1570,RQULJHTU,Daniell Hammack,GTX Plus Pro,,Engaging,2017-03-16,,,,,,Rocco Neubert,East
1571,RZZ9K7UN,Daniell Hammack,GTX Plus Pro,Zencorporation,Won,2017-03-16,2017-06-29,5407.0,1.0,,,Rocco Neubert,East
1572,3918OU6O,Darcel Schlecht,GTX Basic,Rundofase,Lost,2017-03-16,2017-05-02,0.0,,,,Melvin Marxen,Central
1573,YZ9ZKK3P,Hayden Neloms,MG Special,Finjob,Won,2017-03-16,2017-05-08,56.0,0.0,,,Celia Rouche,West
1574,GK1NH8G7,Kami Bicknell,GTX Basic,Iselectrics,Engaging,2017-03-16,,,,,,Summer Sewald,West
1575,OPCLCCQH,Kami Bicknell,GTX Plus Basic,Konex,Engaging,2017-03-16,,,,,,Summer Sewald,West
1576,E1921PBZ,Kary Hendrixson,GTX Basic,Finjob,Won,2017-03-16,2017-05-23,468.0,0.0,,,Summer Sewald,West
1577,0E761F02,Kary Hendrixson,GTX Basic,Kan-code,Won,2017-03-16,2017-05-02,579.0,0.0,,,Summer Sewald,West
1578,HDBNC8W1,Lajuana Vencill,MG Advanced,Treequote,Won,2017-03-16,2017-06-11,3185.0,1.0,,,Dustin Brinkmann,Central
1579,WFCEPHD3,Markita Hansen,GTXPro,,Engaging,2017-03-16,,,,,,Celia Rouche,West
1580,KP6NOWM7,Markita Hansen,MG Special,Cheers,Won,2017-03-16,2017-06-03,54.0,0.0,,,Celia Rouche,West
1581,HPYLUU5P,Maureen Marcano,MG Special,Newex,Won,2017-03-16,2017-06-26,62.0,0.0,,,Summer Sewald,West
1582,I7AH5FW0,Moses Frase,GTX Basic,dambase,Lost,2017-03-16,2017-05-23,0.0,,,,Dustin Brinkmann,Central
1583,RSFYKC1F,Moses Frase,GTX Basic,Betatech,Won,2017-03-16,2017-06-25,619.0,0.0,,,Dustin Brinkmann,Central
1584,RMW0TRSZ,Rosalina Dieter,MG Special,Golddex,Lost,2017-03-16,2017-05-20,0.0,,,,Celia Rouche,West
1585,GNENBXRW,Rosalina Dieter,MG Special,Hatfan,Lost,2017-03-16,2017-05-17,0.0,,,,Celia Rouche,West
1586,L20NI94X,Rosalina Dieter,MG Advanced,Xx-holding,Lost,2017-03-16,2017-06-05,0.0,,,,Celia Rouche,West
1587,AF7XJNED,Rosie Papadopoulos,GTX Plus Pro,,Engaging,2017-03-16,,,,,,Cara Losch,East
1588,CG65AS6X,Vicki Laflamme,GTXPro,Xx-holding,Won,2017-03-16,2017-03-29,4408.0,1.0,,,Celia Rouche,West
1589,9XV6GX8D,Zane Levy,GTX Basic,Cheers,Won,2017-03-16,2017-06-07,605.0,0.0,,,Summer Sewald,West
1590,IDIMBX0N,Anna Snelling,GTX Plus Pro,Genco Pura Olive Oil Company,Won,2017-03-17,2017-03-26,6064.0,1.0,,,Dustin Brinkmann,Central
1591,W75XU368,Cassey Cress,GTX Basic,Plussunin,Won,2017-03-17,2017-06-17,641.0,0.0,,,Rocco Neubert,East
1592,WIY2Q0Q5,Cassey Cress,GTX Basic,Vehement Capital Partners,Won,2017-03-17,2017-05-17,491.0,0.0,,,Rocco Neubert,East
1593,EJDHOY6M,Corliss Cosme,GTX Basic,,Engaging,2017-03-17,,,,,,Cara Losch,East
1594,DF1011UT,Corliss Cosme,GTX Plus Basic,Konmatfix,Engaging,2017-03-17,,,,,,Cara Losch,East
1595,7V1FQBL9,Corliss Cosme,GTXPro,Plussunin,Lost,2017-03-17,2017-05-03,0.0,,,,Cara Losch,East
1596,4PXSBQU8,Darcel Schlecht,MG Special,Codehow,Won,2017-03-17,2017-05-27,47.0,0.0,,,Melvin Marxen,Central
1597,QRKHWNRB,Elease Gluck,MG Special,Faxquote,Won,2017-03-17,2017-06-25,63.0,0.0,,,Celia Rouche,West
1598,1YGNHE69,Garret Kinder,MG Advanced,Sumace,Won,2017-03-17,2017-05-18,3291.0,1.0,,,Cara Losch,East
1599,IBS3H6Z4,Hayden Neloms,GTX Plus Basic,,Engaging,2017-03-17,,,,,,Celia Rouche,West
1600,TAEUD0HP,Hayden Neloms,GTX Plus Basic,Singletechno,Won,2017-03-17,2017-06-10,1188.0,0.0,,,Celia Rouche,West
1601,04YGLJ3N,Kary Hendrixson,GTX Plus Pro,,Engaging,2017-03-17,,,,,,Summer Sewald,West
1602,72TBO2HA,Kary Hendrixson,GTX Basic,Cheers,Lost,2017-03-17,2017-05-08,0.0,,,,Summer Sewald,West
1603,FCW4SAAP,Kary Hendrixson,GTX Basic,Scotfind,Won,2017-03-17,2017-06-11,478.0,0.0,,,Summer Sewald,West
1604,DEH0MYSO,Kary Hendrixson,MG Special,Green-Plus,Won,2017-03-17,2017-05-24,60.0,0.0,,,Summer Sewald,West
1605,PEVJ6O6R,Reed Clapper,GTXPro,Silis,Won,2017-03-17,2017-03-27,4064.0,1.0,,,Rocco Neubert,East
1606,T02CX0BY,Reed Clapper,MG Advanced,Ontomedia,Won,2017-03-17,2017-03-31,2550.0,1.0,,,Rocco Neubert,East
1607,IN9S33CD,Rosalina Dieter,GTX Plus Pro,Finhigh,Engaging,2017-03-17,,,,,,Celia Rouche,West
1608,SSX3QRTB,Rosie Papadopoulos,MG Special,Bioplex,Lost,2017-03-17,2017-05-08,0.0,,,,Cara Losch,East
1609,UBX7TMQG,Versie Hillebrand,GTX Plus Pro,Dontechi,Lost,2017-03-17,2017-05-10,0.0,,,,Dustin Brinkmann,Central
1610,RR5AMWPQ,Versie Hillebrand,MG Special,Genco Pura Olive Oil Company,Lost,2017-03-17,2017-05-16,0.0,,,,Dustin Brinkmann,Central
1611,FHLNW3WH,Versie Hillebrand,MG Advanced,Statholdings,Won,2017-03-17,2017-06-21,3378.0,1.0,,,Dustin Brinkmann,Central
1612,1GT10YJD,Vicki Laflamme,GTX Plus Pro,,Engaging,2017-03-17,,,,,,Celia Rouche,West
1613,4UZCVHEV,Violet Mclelland,GTX Basic,,Engaging,2017-03-17,,,,,,Cara Losch,East
1614,DJH67UIZ,Violet Mclelland,MG Special,,Engaging,2017-03-17,,,,,,Cara Losch,East
1615,7VGJ2B7O,Violet Mclelland,MG Special,,Engaging,2017-03-17,,,,,,Cara Losch,East
1616,IAVMELUO,Wilburn Farren,GTXPro,Gekko & Co,Won,2017-03-17,2017-05-30,6135.0,1.0,,,Cara Losch,East
1617,PRMMZX9O,Zane Levy,GTX Plus Basic,Newex,Won,2017-03-17,2017-06-02,999.0,0.0,,,Summer Sewald,West
1618,ZZFES7ID,Zane Levy,MG Special,Singletechno,Won,2017-03-17,2017-06-05,52.0,0.0,,,Summer Sewald,West
1619,G7PNQB9M,Anna Snelling,GTX Plus Basic,Warephase,Lost,2017-03-18,2017-05-25,0.0,,,,Dustin Brinkmann,Central
1620,Z0R5O2VW,Cassey Cress,GTX Plus Pro,Donware,Lost,2017-03-18,2017-05-24,0.0,,,,Rocco Neubert,East
1621,VS0TWECS,Cassey Cress,GTX Basic,Plussunin,Won,2017-03-18,2017-06-18,530.0,0.0,,,Rocco Neubert,East
1622,XN7EV14M,Cecily Lampkin,GTX Basic,Konmatfix,Won,2017-03-18,2017-05-09,538.0,0.0,,,Dustin Brinkmann,Central
1623,P5BRH80Z,Cecily Lampkin,MG Special,Rundofase,Won,2017-03-18,2017-03-27,53.0,0.0,,,Dustin Brinkmann,Central
1624,CQVDJR45,Darcel Schlecht,GTXPro,Scottech,Won,2017-03-18,2017-06-12,5416.0,1.0,,,Melvin Marxen,Central
1625,QUFCX2MF,Elease Gluck,MG Special,Scotfind,Lost,2017-03-18,2017-05-27,0.0,,,,Celia Rouche,West
1626,RW13VT8T,Garret Kinder,GTX Plus Pro,Mathtouch,Won,2017-03-18,2017-05-11,4995.0,1.0,,,Cara Losch,East
1627,H2IOHZ8R,James Ascencio,GTX Basic,,Engaging,2017-03-18,,,,,,Summer Sewald,West
1628,5LJ47CVS,James Ascencio,GTX Basic,Sonron,Lost,2017-03-18,2017-06-22,0.0,,,,Summer Sewald,West
1629,87XTACKH,Jonathan Berthelot,GTX Plus Basic,Bioholding,Won,2017-03-18,2017-05-26,1137.0,0.0,,,Melvin Marxen,Central
1630,0Z2CQ0MQ,Kami Bicknell,GTX Basic,Sonron,Won,2017-03-18,2017-03-28,453.0,0.0,,,Summer Sewald,West
1631,4SK6YLB0,Kami Bicknell,GTX Plus Basic,Hottechi,Won,2017-03-18,2017-05-27,1065.0,0.0,,,Summer Sewald,West
1632,EVVX3PQ5,Kami Bicknell,GTXPro,Singletechno,Won,2017-03-18,2017-05-04,4373.0,1.0,,,Summer Sewald,West
1633,9Y3JDP1B,Kami Bicknell,MG Advanced,Labdrill,Won,2017-03-18,2017-06-19,2560.0,1.0,,,Summer Sewald,West
1634,ACB3QZAY,Kary Hendrixson,GTXPro,Singletechno,Lost,2017-03-18,2017-06-04,0.0,,,,Summer Sewald,West
1635,COWC9H9T,Markita Hansen,GTX Plus Basic,Groovestreet,Won,2017-03-18,2017-03-31,1171.0,0.0,,,Celia Rouche,West
1636,ZTHMJWYZ,Markita Hansen,MG Special,Konex,Won,2017-03-18,2017-06-22,53.0,0.0,,,Celia Rouche,West
1637,MMGWAWBA,Marty Freudenburg,GTX Plus Pro,Treequote,Won,2017-03-18,2017-06-02,6553.0,1.0,,,Melvin Marxen,Central
1638,8LPO6YCO,Marty Freudenburg,MG Advanced,Betatech,Won,2017-03-18,2017-05-07,3542.0,1.0,,,Melvin Marxen,Central
1639,I7MDOGGU,Maureen Marcano,GTX Basic,,Engaging,2017-03-18,,,,,,Summer Sewald,West
1640,CDUIUYY2,Moses Frase,MG Advanced,Finhigh,Won,2017-03-18,2017-06-11,3619.0,1.0,,,Dustin Brinkmann,Central
1641,10IY4PV4,Rosalina Dieter,MG Advanced,,Engaging,2017-03-18,,,,,,Celia Rouche,West
1642,A1TDRYHZ,Rosie Papadopoulos,MG Advanced,Rangreen,Engaging,2017-03-18,,,,,,Cara Losch,East
1643,2JY9SQ2L,Vicki Laflamme,MG Special,,Engaging,2017-03-18,,,,,,Celia Rouche,West
1644,9328IHHL,Wilburn Farren,MG Advanced,Bluth Company,Won,2017-03-18,2017-05-18,3589.0,1.0,,,Cara Losch,East
1645,ZFB7CBR6,Zane Levy,GTX Plus Pro,Plexzap,Won,2017-03-18,2017-05-13,6262.0,1.0,,,Summer Sewald,West
1646,3N3RAHXR,Cassey Cress,GTX Plus Basic,Nam-zim,Engaging,2017-03-19,,,,,,Rocco Neubert,East
1647,6RJE18RW,Cassey Cress,GTX Plus Basic,Acme Corporation,Won,2017-03-19,2017-03-24,1161.0,0.0,,,Rocco Neubert,East
1648,GK86H0SK,Cassey Cress,GTXPro,Umbrella Corporation,Won,2017-03-19,2017-03-28,4975.0,1.0,,,Rocco Neubert,East
1649,QXU90OP8,Corliss Cosme,GTX Basic,Zotware,Won,2017-03-19,2017-03-22,586.0,0.0,,,Cara Losch,East
1650,NXXSU27K,Corliss Cosme,MG Special,The New York Inquirer,Won,2017-03-19,2017-03-25,41.0,0.0,,,Cara Losch,East
1651,RACLHBXN,Daniell Hammack,GTX Plus Basic,,Engaging,2017-03-19,,,,,,Rocco Neubert,East
1652,06YL7WVJ,Darcel Schlecht,GTX Plus Basic,Ron-tech,Won,2017-03-19,2017-03-21,929.0,0.0,,,Melvin Marxen,Central
1653,K4Y8R0FX,Darcel Schlecht,MG Special,Streethex,Won,2017-03-19,2017-06-04,65.0,0.0,,,Melvin Marxen,Central
1654,F8O0IY28,Donn Cantrell,GTX Basic,Zencorporation,Won,2017-03-19,2017-03-30,574.0,0.0,,,Rocco Neubert,East
1655,8T8J06EL,Gladys Colclough,GTXPro,Condax,Lost,2017-03-19,2017-06-26,0.0,,,,Melvin Marxen,Central
1656,3AE6GW2D,Gladys Colclough,GTXPro,Streethex,Lost,2017-03-19,2017-05-09,0.0,,,,Melvin Marxen,Central
1657,T0SEVT4K,Hayden Neloms,MG Advanced,Labdrill,Won,2017-03-19,2017-06-16,3028.0,1.0,,,Celia Rouche,West
1658,36VPT9RZ,James Ascencio,GTX Basic,Singletechno,Won,2017-03-19,2017-03-26,403.0,0.0,,,Summer Sewald,West
1659,R2RL1Y49,Kami Bicknell,GTX Basic,Sonron,Lost,2017-03-19,2017-05-16,0.0,,,,Summer Sewald,West
1660,7Q7SA3EK,Kami Bicknell,MG Advanced,Kan-code,Won,2017-03-19,2017-06-07,3290.0,1.0,,,Summer Sewald,West
1661,THKCN7HU,Kary Hendrixson,GTX Basic,,Engaging,2017-03-19,,,,,,Summer Sewald,West
1662,6JI36HIE,Kary Hendrixson,MG Advanced,Sonron,Lost,2017-03-19,2017-06-23,0.0,,,,Summer Sewald,West
1663,B5CBSTM5,Kary Hendrixson,MG Advanced,Golddex,Won,2017-03-19,2017-03-29,3550.0,1.0,,,Summer Sewald,West
1664,SNBYNW8H,Moses Frase,MG Advanced,Rangreen,Won,2017-03-19,2017-06-23,3657.0,1.0,,,Dustin Brinkmann,Central
1665,IEN6RBZI,Reed Clapper,GTX Plus Basic,Zotware,Won,2017-03-19,2017-06-24,1046.0,0.0,,,Rocco Neubert,East
1666,9P026O47,Versie Hillebrand,MG Special,Warephase,Won,2017-03-19,2017-05-27,50.0,0.0,,,Dustin Brinkmann,Central
1667,AJLNEUVY,Versie Hillebrand,MG Advanced,Funholding,Won,2017-03-19,2017-03-27,2871.0,1.0,,,Dustin Brinkmann,Central
1668,LJIAOC0Q,Violet Mclelland,MG Special,Bioplex,Won,2017-03-19,2017-06-04,52.0,0.0,,,Cara Losch,East
1669,PD2198ZH,Zane Levy,GTXPro,,Engaging,2017-03-19,,,,,,Summer Sewald,West
1670,2BYD4WQ7,Anna Snelling,MG Special,Funholding,Lost,2017-03-20,2017-05-19,0.0,,,,Dustin Brinkmann,Central
1671,HP6DSCMH,Boris Faz,GTX Basic,Kan-code,Won,2017-03-20,2017-06-12,564.0,0.0,,,Rocco Neubert,East
1672,FM4S93O6,Cassey Cress,GTX Plus Pro,Donware,Lost,2017-03-20,2017-05-23,0.0,,,,Rocco Neubert,East
1673,ALHQU8W8,Corliss Cosme,GTX Basic,Plexzap,Engaging,2017-03-20,,,,,,Cara Losch,East
1674,GGPSSI5Q,Daniell Hammack,MG Advanced,Ganjaflex,Won,2017-03-20,2017-06-02,3780.0,1.0,,,Rocco Neubert,East
1675,4D95LU0H,Darcel Schlecht,GTX Basic,dambase,Won,2017-03-20,2017-06-24,491.0,0.0,,,Melvin Marxen,Central
1676,KA79LTFF,Darcel Schlecht,GTX Basic,Dontechi,Won,2017-03-20,2017-03-30,604.0,0.0,,,Melvin Marxen,Central
